ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000000380,368.9676923373958,-1.2730470554748217,0.34375787296740795,-3.7033247980200312,2.127921577527287e-4,0.004080698710173518,pde6a,,"phosphodiesterase 6A, cGMP-specific, rod, alpha [Source:ZFIN;Acc:ZDB-GENE-030616-42]",368410
ENSDARG00000000857,798.731130840548,1.0617947311247855,0.14781202658855655,7.183412308393237,6.799265296185571e-13,2.1358192111642926e-10,mapk14a,,mitogen-activated protein kinase 14a [Source:ZFIN;Acc:ZDB-GENE-010202-2],65237
ENSDARG00000001431,6159.527556543372,1.0365887327259042,0.21595448632470832,4.80003333279816,1.5863922427102583e-6,8.286243268678501e-5,actn3b,,actinin alpha 3b [Source:ZFIN;Acc:ZDB-GENE-030131-2040],323320
ENSDARG00000001804,169.9197060258183,-1.0290367157690874,0.22851364396498952,-4.503174068357799,6.6946006484358646e-6,2.6516949713778276e-4,zgc:112148,,zgc:112148 [Source:ZFIN;Acc:ZDB-GENE-050417-235],550424
ENSDARG00000001818,652.9151854112163,2.071784290419139,0.5382100223419112,3.8493974552985692,1.1840874120984577e-4,0.002580010115552102,c3b.2,,"complement component c3b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3063]",566347
ENSDARG00000002037,302.26767629180875,2.5873967291955577,0.192914398436905,13.412149378999294,5.132932572943132e-41,2.3218307200450962e-37,pfkfb2b,,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-120222-1]",564852
ENSDARG00000002197,1013.3914263607907,1.760058179895251,0.46369737783612186,3.7957044055515103,1.472248338321078e-4,0.0030839076484922663,pygl,,"phosphorylase, glycogen, liver [Source:ZFIN;Acc:ZDB-GENE-041205-1]",NA
ENSDARG00000002230,2407.1438218165467,-1.1158323367224925,0.3944359678215046,-2.828931506640499,0.004670369317842718,0.04032098097226247,sypb,,synaptophysin b [Source:ZFIN;Acc:ZDB-GENE-040718-205],436774
ENSDARG00000002403,416.3415765905475,-1.1741606626088508,0.2549184117025535,-4.606025334799656,4.104384069854406e-6,1.8130635646073653e-4,nusap1,,nucleolar and spindle associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-030827-5],567446
ENSDARG00000002509,42.95428294230934,1.4997660371340795,0.38477400962983227,3.8977841527729833,9.707688267984404e-5,0.0022155276040060875,zgc:153911,,zgc:153911 [Source:ZFIN;Acc:ZDB-GENE-061013-174],768172
ENSDARG00000002682,423.97366767935716,-1.4469714553867117,0.26063693736169635,-5.551674563220835,2.8294597513349496e-8,2.8441729420418914e-6,tbcela,,tubulin folding cofactor E-like a [Source:ZFIN;Acc:ZDB-GENE-040426-1719],NA
ENSDARG00000002768,61759.6879863146,-1.0289738400262163,0.2818677043617338,-3.6505560023495516,2.6167324501671766e-4,0.004792116423111825,pvalb2,,parvalbumin 2 [Source:ZFIN;Acc:ZDB-GENE-000322-4],58028
