ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000059342,107.89040644152989,5.099630297743754,1.2546676586663386,4.064526779278313,4.813001298221536e-5,0.0011261060867659653,avil,,advillin [Source:ZFIN;Acc:ZDB-GENE-060421-6683],678618
ENSDARG00000091715,294.9938517846566,22.34123736701924,2.6078687829053093,8.56685639763281,1.0634837964069697e-17,4.395910272448209e-15,si:dkey-162h11.2,,si:dkey-162h11.2 [Source:ZFIN;Acc:ZDB-GENE-121214-90],NA
ENSDARG00000045306,605.3967724712027,22.74878002932514,2.5748840190570284,8.834875614186373,1.0020969870685797e-18,6.357077595842962e-16,slc51a,,"solute carrier family 51, alpha subunit [Source:ZFIN;Acc:ZDB-GENE-040912-10]",447807
ENSDARG00000058284,127.02186075986798,-3.58462897629556,1.3274224641085097,-2.700443207206817,0.006924715864287837,0.04705202141101443,,,,NA
ENSDARG00000058280,36.636765551269846,-2.4824740261247507,0.8016238515300816,-3.0968065900065023,0.001956174592811928,0.01913830650169266,si:dkey-208b23.5,,si:dkey-208b23.5 [Source:ZFIN;Acc:ZDB-GENE-081104-362],561115
ENSDARG00000096875,23.091513731125062,-8.267818505772718,2.383533813194838,-3.468722977624014,5.229383714151875e-4,0.007230749184613185,,,,NA
ENSDARG00000096876,26.168148257065447,-8.092909945740523,1.246165698057085,-6.494248684872562,8.34488051870975e-11,1.2103004780381316e-8,,,,NA
ENSDARG00000101840,92.07062347318958,5.16184241459466,0.5529601424978963,9.334926729577617,1.0106112624155143e-20,1.0897465182246596e-17,,,Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012],NA
ENSDARG00000018281,15.869903896995773,-5.425560983302885,1.2802430684945643,-4.237914749800437,2.2560539612103953e-5,6.029352833187394e-4,cfap161,,cilia and flagella associated protein 161 [Source:ZFIN;Acc:ZDB-GENE-050417-296],550471
ENSDARG00000086114,13.258877030312522,5.1983700095168714,1.4052450477856548,3.6992622871778233,2.1622705472478838e-4,0.003609680618217011,,,,NA
