ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000015208,2069.417195927828,0.3888842685539965,0.12214075775207321,3.183902537622791,0.0014530392681116027,0.015387201916496953,rbb4l,,"retinoblastoma binding protein 4, like [Source:ZFIN;Acc:ZDB-GENE-030131-848]",322129
ENSDARG00000059342,107.89040644152989,5.099630297743754,1.2546676586663386,4.064526779278313,4.813001298221536e-5,0.0011261060867659653,avil,,advillin [Source:ZFIN;Acc:ZDB-GENE-060421-6683],678618
ENSDARG00000043210,486.45803329179927,0.6887875291908772,0.20435072843660676,3.3706145040953515,7.500072961026264e-4,0.009504819085662359,nfic,,nuclear factor I/C [Source:ZFIN;Acc:ZDB-GENE-080305-2],100005568
ENSDARG00000030514,3246.848677445882,0.5628403459715546,0.1560476338385788,3.6068496017938765,3.099371823289961e-4,0.0047906964745305595,acsl1a,,acyl-CoA synthetase long-chain family member 1a [Source:ZFIN;Acc:ZDB-GENE-050809-115],555308
ENSDARG00000074498,6804.995165265079,0.5543535370543992,0.09161177287890711,6.051116790274831,1.4384511230211098e-9,1.5377166509502821e-7,chd9,,chromodomain helicase DNA binding protein 9 [Source:ZFIN;Acc:ZDB-GENE-030131-497],572355
ENSDARG00000018096,695.1372727496811,0.5335273834240692,0.1423925929730883,3.746875959516406,1.7905056821066278e-4,0.00310533786167318,scap,,SREBF chaperone [Source:ZFIN;Acc:ZDB-GENE-040107-41],558292
ENSDARG00000075456,1605.9532688285913,0.4232299516675356,0.11708645333914874,3.614679064892518,3.0071991070209205e-4,0.004686633503941208,pik3ca,,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha [Source:ZFIN;Acc:ZDB-GENE-130409-1]",561737
ENSDARG00000015985,6517.8867095100695,0.6158300686767143,0.15265174436313755,4.034215732325594,5.478496815115317e-5,0.0012488253631587774,abcc9,,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:ZFIN;Acc:ZDB-GENE-050517-23]",561160
ENSDARG00000091715,294.9938517846566,22.34123736701924,2.6078687829053093,8.56685639763281,1.0634837964069697e-17,4.395910272448209e-15,si:dkey-162h11.2,,si:dkey-162h11.2 [Source:ZFIN;Acc:ZDB-GENE-121214-90],NA
ENSDARG00000078722,2776.7256123560674,0.4879969021315387,0.10739105210320579,4.544111381482324,5.516748322871548e-6,1.943478340277518e-4,clip1a,,CAP-GLY domain containing linker protein 1a [Source:ZFIN;Acc:ZDB-GENE-060526-282],797680
